,mahalle,sokak,yil,rayic
29382,YAHYAKAHYA MAH.,ZEYTİN DALI SOKAK,2010,1275.0
29383,YAHYAKAHYA MAH.,ALTI OCAK SOKAĞI,2009,91.27
29384,YAHYAKAHYA MAH.,AŞIKLAR MEYDANI ÇIKMAZI,2009,131.21
29385,YAHYAKAHYA MAH.,AŞIKLAR MEYDANI SOKAĞI,2009,228.19
29386,YAHYAKAHYA MAH.,AYNALI ÇEŞME CADDESİ,2009,308.06
29387,YAHYAKAHYA MAH.,BAHRİYE CADDESİ,2009,912.79
29388,YAHYAKAHYA MAH.,ÇİVİCİ SOKAĞI,2009,296.65
29389,YAHYAKAHYA MAH.,DENİZCİ SOKAĞI,2009,91.27
29390,YAHYAKAHYA MAH.,ESKİ KARAKOL SOKAĞI,2009,245.31
29391,YAHYAKAHYA MAH.,KARACI ÇIKMAZI,2009,251.01
29392,YAHYAKAHYA MAH.,KASIMPAŞA BOSTANI SOKAĞI,2009,245.31
29393,YAHYAKAHYA MAH.,KASIMPAŞA YAĞHANESİ SOKAĞI,2009,245.31
29394,YAHYAKAHYA MAH.,LEVENT ÇIKMAZI,2009,125.5
29395,YAHYAKAHYA MAH.,NEVA SOKAĞI,2009,245.31
29396,YAHYAKAHYA MAH.,ORTA MEKTEP SOKAĞI,2009,125.5
29397,YAHYAKAHYA MAH.,PİRİNÇÇİ KAHYA SOKAĞI,2009,125.5
29398,YAHYAKAHYA MAH.,PİYADE ÇIKMAZI,2009,125.5
29399,YAHYAKAHYA MAH.,REFİK SAYDAM CADDESİ,2009,2396.07
29400,YAHYAKAHYA MAH.,SİPAHİ FIRINI SOKAĞI,2009,251.01
29401,YAHYAKAHYA MAH.,ŞEHİT ŞEYHMUZ DEMİR SOKAĞI,2009,125.5
29402,YAHYAKAHYA MAH.,TAHTA FIRIN SOKAĞI,2009,159.73
29403,YAHYAKAHYA MAH.,YAKUPAĞA SOKAĞI,2009,245.31
29404,YAHYAKAHYA MAH.,YILDIZ SOKAĞI,2009,91.27
29405,YAHYAKAHYA MAH.,ZEYTİN DALI SOKAK,2009,148.32
29406,YAHYAKAHYA MAH.,ALTI OCAK SOKAĞI,2008,86.11
29407,YAHYAKAHYA MAH.,AŞIKLAR MEYDANI ÇIKMAZI,2008,123.79
29408,YAHYAKAHYA MAH.,AŞIKLAR MEYDANI SOKAĞI,2008,215.28
29409,YAHYAKAHYA MAH.,AYNALI ÇEŞME CADDESİ,2008,290.62
29410,YAHYAKAHYA MAH.,BAHRİYE CADDESİ,2008,861.12
29411,YAHYAKAHYA MAH.,ÇİVİCİ SOKAĞI,2008,279.86
29412,YAHYAKAHYA MAH.,DENİZCİ SOKAĞI,2008,86.11
29413,YAHYAKAHYA MAH.,ESKİ KARAKOL SOKAĞI,2008,231.43
29414,YAHYAKAHYA MAH.,KARACI ÇIKMAZI,2008,236.8
29415,YAHYAKAHYA MAH.,KASIMPAŞA BOSTANI SOKAĞI,2008,231.43
29416,YAHYAKAHYA MAH.,KASIMPAŞA YAĞHANESİ SOKAĞI,2008,231.43
29417,YAHYAKAHYA MAH.,LEVENT ÇIKMAZI,2008,118.4
29418,YAHYAKAHYA MAH.,NEVA SOKAĞI,2008,231.43
29419,YAHYAKAHYA MAH.,ORTA MEKTEP SOKAĞI,2008,118.4
29420,YAHYAKAHYA MAH.,PİRİNÇÇİ KAHYA SOKAĞI,2008,118.4
29421,YAHYAKAHYA MAH.,PİYADE ÇIKMAZI,2008,118.4
29422,YAHYAKAHYA MAH.,REFİK SAYDAM CADDESİ,2008,2260.44
29423,YAHYAKAHYA MAH.,SİPAHİ FIRINI SOKAĞI,2008,236.8
29424,YAHYAKAHYA MAH.,ŞEHİT ŞEYHMUZ DEMİR SOKAĞI,2008,118.4
29425,YAHYAKAHYA MAH.,TAHTA FIRIN SOKAĞI,2008,150.69
29426,YAHYAKAHYA MAH.,YAKUPAĞA SOKAĞI,2008,231.43
29427,YAHYAKAHYA MAH.,YILDIZ SOKAĞI,2008,86.11
29428,YAHYAKAHYA MAH.,ZEYTİN DALI SOKAK,2008,139.93
29429,YAHYAKAHYA MAH.,ALTI OCAK SOKAĞI,2007,83.12
29430,YAHYAKAHYA MAH.,AŞIKLAR MEYDANI ÇIKMAZI,2007,119.49
29431,YAHYAKAHYA MAH.,AŞIKLAR MEYDANI SOKAĞI,2007,207.8
29432,YAHYAKAHYA MAH.,AYNALI ÇEŞME CADDESİ,2007,280.53
29433,YAHYAKAHYA MAH.,BAHRİYE CADDESİ,2007,831.2
29434,YAHYAKAHYA MAH.,ÇİVİCİ SOKAĞI,2007,270.14
29435,YAHYAKAHYA MAH.,DENİZCİ SOKAĞI,2007,83.12
29436,YAHYAKAHYA MAH.,ESKİ KARAKOL SOKAĞI,2007,223.39
29437,YAHYAKAHYA MAH.,KARACI ÇIKMAZI,2007,228.58
29438,YAHYAKAHYA MAH.,KASIMPAŞA BOSTANI SOKAĞI,2007,223.39
29439,YAHYAKAHYA MAH.,KASIMPAŞA YAĞHANESİ SOKAĞI,2007,223.39
29440,YAHYAKAHYA MAH.,LEVENT ÇIKMAZI,2007,114.29
29441,YAHYAKAHYA MAH.,NEVA SOKAĞI,2007,223.39
29442,YAHYAKAHYA MAH.,ORTA MEKTEP SOKAĞI,2007,114.29
29443,YAHYAKAHYA MAH.,PİRİNÇÇİ KAHYA SOKAĞI,2007,114.29
29444,YAHYAKAHYA MAH.,PİYADE ÇIKMAZI,2007,114.29
29445,YAHYAKAHYA MAH.,REFİK SAYDAM CADDESİ,2007,2181.9
29446,YAHYAKAHYA MAH.,SİPAHİ FIRINI SOKAĞI,2007,228.58
29447,YAHYAKAHYA MAH.,ŞEHİT ŞEYHMUZ DEMİR SOKAĞI,2007,114.29
29448,YAHYAKAHYA MAH.,TAHTA FIRIN SOKAĞI,2007,145.46
29449,YAHYAKAHYA MAH.,YAKUPAĞA SOKAĞI,2007,223.39
29450,YAHYAKAHYA MAH.,YILDIZ SOKAĞI,2007,83.12
29451,YAHYAKAHYA MAH.,ZEYTİN DALI SOKAK,2007,135.07
29452,YAHYAKAHYA MAH.,ALTI OCAK SOKAĞI,2006,80.0
29453,YAHYAKAHYA MAH.,AŞIKLAR MEYDANI ÇIKMAZI,2006,115.0
29454,YAHYAKAHYA MAH.,AŞIKLAR MEYDANI SOKAĞI,2006,200.0
29455,YAHYAKAHYA MAH.,AYNALI ÇEŞME CADDESİ,2006,270.0
29456,YAHYAKAHYA MAH.,BAHRİYE CADDESİ,2006,800.0
29457,YAHYAKAHYA MAH.,ÇİVİCİ SOKAĞI,2006,260.0
29458,YAHYAKAHYA MAH.,DENİZCİ SOKAĞI,2006,80.0
29459,YAHYAKAHYA MAH.,ESKİ KARAKOL SOKAĞI,2006,215.0
29460,YAHYAKAHYA MAH.,KARACI ÇIKMAZI,2006,220.0
29461,YAHYAKAHYA MAH.,KASIMPAŞA BOSTANI SOKAĞI,2006,215.0
29462,YAHYAKAHYA MAH.,KASIMPAŞA YAĞHANESİ SOKAĞI,2006,215.0
29463,YAHYAKAHYA MAH.,LEVENT ÇIKMAZI,2006,110.0
29464,YAHYAKAHYA MAH.,NEVA SOKAĞI,2006,215.0
29465,YAHYAKAHYA MAH.,ORTA MEKTEP SOKAĞI,2006,110.0
29466,YAHYAKAHYA MAH.,PİRİNÇÇİ KAHYA SOKAĞI,2006,110.0
29467,YAHYAKAHYA MAH.,PİYADE ÇIKMAZI,2006,110.0
29468,YAHYAKAHYA MAH.,REFİK SAYDAM CADDESİ,2006,2100.0
29469,YAHYAKAHYA MAH.,SİPAHİ FIRINI SOKAĞI,2006,220.0
29470,YAHYAKAHYA MAH.,ŞEHİT ŞEYHMUZ DEMİR SOKAĞI,2006,110.0
29471,YAHYAKAHYA MAH.,TAHTA FIRIN SOKAĞI,2006,140.0
29472,YAHYAKAHYA MAH.,YAKUPAĞA SOKAĞI,2006,215.0
29473,YAHYAKAHYA MAH.,YILDIZ SOKAĞI,2006,80.0
29474,YAHYAKAHYA MAH.,ZEYTİN DALI SOKAK,2006,130.0
29475,YENİŞEHİR MAH.,AKSİ SOKAĞI,2020,3348.9
29476,YENİŞEHİR MAH.,ALÇAKDAM SOKAĞI,2020,3977.6
29477,YENİŞEHİR MAH.,ALİ AĞA SOKAĞI,2020,4395.9
29478,YENİŞEHİR MAH.,AVŞAR SOKAĞI,2020,3348.9
29479,YENİŞEHİR MAH.,AYLIKÇI SOKAĞI,2020,3348.9
29480,YENİŞEHİR MAH.,BABADAĞ SOKAĞI,2020,2638.03
29481,YENİŞEHİR MAH.,BARDAKÇI SOKAĞI,2020,3348.9
29482,YENİŞEHİR MAH.,BEKÇİ MAHMUT SOKAĞI,2020,3348.9
29483,YENİŞEHİR MAH.,CAN ERİĞİ SOKAĞI,2020,4395.9
29484,YENİŞEHİR MAH.,ÇAKMAK SOKAĞI,2020,3348.9
29485,YENİŞEHİR MAH.,ÇAVDAR SOKAĞI,2020,2638.03
29486,YENİŞEHİR MAH.,DEV SÜLEYMAN SOKAĞI,2020,3768.45
29487,YENİŞEHİR MAH.,DİREKÇİBAŞI SOKAĞI,2020,4395.9
29488,YENİŞEHİR MAH.,DÜZENLİK SOKAĞI,2020,2638.03
29489,YENİŞEHİR MAH.,EKŞİNAR SOKAĞI,2020,2197.32
29490,YENİŞEHİR MAH.,FERAH SOKAĞI,2020,4395.9
29491,YENİŞEHİR MAH.,FİTİL SOKAĞI,2020,4395.9
29492,YENİŞEHİR MAH.,GÜLLECİ SOKAĞI,2020,3348.9
29493,YENİŞEHİR MAH.,HACI İLBEY SOKAĞI,2020,4395.9
29494,YENİŞEHİR MAH.,HAKEM SOKAĞI,2020,3768.45
29495,YENİŞEHİR MAH.,HORTUMCU SOKAĞI,2020,3348.9
29496,YENİŞEHİR MAH.,IRMAK CADDESİ,2020,6594.47
29497,YENİŞEHİR MAH.,İSTİFÇİ SOKAĞI,2020,3348.9
29498,YENİŞEHİR MAH.,KABADAYI SOKAĞI,2020,2197.32
29499,YENİŞEHİR MAH.,KAÇAR SOKAĞI,2020,2197.32
29500,YENİŞEHİR MAH.,KALKAN BOSTANI SOKAĞI,2020,2638.03
29501,YENİŞEHİR MAH.,KASAP HURŞİT SOKAĞI,2020,3348.9
29502,YENİŞEHİR MAH.,KATMERLİ SOKAĞI,2020,4395.9
29503,YENİŞEHİR MAH.,KERESTECİ ALİ SOKAĞI,2020,4395.9
29504,YENİŞEHİR MAH.,KOÇYİĞİT SOKAĞI,2020,3348.9
29505,YENİŞEHİR MAH.,KOPUZLU SOKAĞI,2020,2197.32
29506,YENİŞEHİR MAH.,KÖMÜRCÜ LÜTFÜ SOKAĞI,2020,2638.03
29507,YENİŞEHİR MAH.,KURTULUŞ FIRINI SOKAĞI,2020,3348.9
29508,YENİŞEHİR MAH.,KUYUCU KERİM SOKAĞI,2020,3348.9
29509,YENİŞEHİR MAH.,MANDIRA SOKAĞI,2020,3348.9
29510,YENİŞEHİR MAH.,MAVİŞ SOKAĞI,2020,2197.32
29511,YENİŞEHİR MAH.,MİRMİRAN SOKAĞI,2020,3348.9
29512,YENİŞEHİR MAH.,MUHTAR SAADETTİN SOKAĞI,2020,3348.9
29513,YENİŞEHİR MAH.,OYA SOKAĞI,2020,4395.9
29514,YENİŞEHİR MAH.,SAFA MEYDANI SOKAĞI,2020,4395.9
29515,YENİŞEHİR MAH.,SAKSAĞAN SOKAĞI,2020,2197.32
29516,YENİŞEHİR MAH.,SANDALCI SOKAĞI,2020,2197.32
29517,YENİŞEHİR MAH.,SU YOLU SOKAĞI,2020,2197.32
29518,YENİŞEHİR MAH.,TABUR AĞASI SOKAĞI,2020,2638.03
29519,YENİŞEHİR MAH.,TEŞRİFATÇI SOKAĞI,2020,3348.9
29520,YENİŞEHİR MAH.,TIRMIK SOKAĞI,2020,3768.45
29521,YENİŞEHİR MAH.,VARYEMEZ SOKAĞI,2020,2197.32
29522,YENİŞEHİR MAH.,YAMAN ALİ SOKAĞI,2020,3348.9
29523,YENİŞEHİR MAH.,YENİ BOSTANLI SOKAĞI,2020,3348.9
29524,YENİŞEHİR MAH.,YOKUŞBAŞI SOKAĞI,2020,3348.9
29525,YENİŞEHİR MAH.,AKSİ SOKAĞI,2019,3009.16
29526,YENİŞEHİR MAH.,ALÇAKDAM SOKAĞI,2019,3574.08
29527,YENİŞEHİR MAH.,ALİ AĞA SOKAĞI,2019,3949.95
29528,YENİŞEHİR MAH.,AVŞAR SOKAĞI,2019,3009.16
29529,YENİŞEHİR MAH.,AYLIKÇI SOKAĞI,2019,3009.16
29530,YENİŞEHİR MAH.,BABADAĞ SOKAĞI,2019,2370.41
29531,YENİŞEHİR MAH.,BARDAKÇI SOKAĞI,2019,3009.16
29532,YENİŞEHİR MAH.,BEKÇİ MAHMUT SOKAĞI,2019,3009.16
29533,YENİŞEHİR MAH.,CAN ERİĞİ SOKAĞI,2019,3949.95
29534,YENİŞEHİR MAH.,ÇAKMAK SOKAĞI,2019,3009.16
29535,YENİŞEHİR MAH.,ÇAVDAR SOKAĞI,2019,2370.41
29536,YENİŞEHİR MAH.,DEV SÜLEYMAN SOKAĞI,2019,3386.15
29537,YENİŞEHİR MAH.,DİREKÇİBAŞI SOKAĞI,2019,3949.95
29538,YENİŞEHİR MAH.,DÜZENLİK SOKAĞI,2019,2370.41
29539,YENİŞEHİR MAH.,EKŞİNAR SOKAĞI,2019,1974.41
29540,YENİŞEHİR MAH.,FERAH SOKAĞI,2019,3949.95
29541,YENİŞEHİR MAH.,FİTİL SOKAĞI,2019,3949.95
29542,YENİŞEHİR MAH.,GÜLLECİ SOKAĞI,2019,3009.16
29543,YENİŞEHİR MAH.,HACI İLBEY SOKAĞI,2019,3949.95
29544,YENİŞEHİR MAH.,HAKEM SOKAĞI,2019,3386.15
29545,YENİŞEHİR MAH.,HORTUMCU SOKAĞI,2019,3009.16
29546,YENİŞEHİR MAH.,IRMAK CADDESİ,2019,5925.48
29547,YENİŞEHİR MAH.,İSTİFÇİ SOKAĞI,2019,3009.16
29548,YENİŞEHİR MAH.,KABADAYI SOKAĞI,2019,1974.41
29549,YENİŞEHİR MAH.,KAÇAR SOKAĞI,2019,1974.41
29550,YENİŞEHİR MAH.,KALKAN BOSTANI SOKAĞI,2019,2370.41
29551,YENİŞEHİR MAH.,KASAP HURŞİT SOKAĞI,2019,3009.16
29552,YENİŞEHİR MAH.,KATMERLİ SOKAĞI,2019,3949.95
29553,YENİŞEHİR MAH.,KERESTECİ ALİ SOKAĞI,2019,3949.95
29554,YENİŞEHİR MAH.,KOÇYİĞİT SOKAĞI,2019,3009.16
29555,YENİŞEHİR MAH.,KOPUZLU SOKAĞI,2019,1974.41
29556,YENİŞEHİR MAH.,KÖMÜRCÜ LÜTFÜ SOKAĞI,2019,2370.41
29557,YENİŞEHİR MAH.,KURTULUŞ FIRINI SOKAĞI,2019,3009.16
29558,YENİŞEHİR MAH.,KUYUCU KERİM SOKAĞI,2019,3009.16
29559,YENİŞEHİR MAH.,MANDIRA SOKAĞI,2019,3009.16
29560,YENİŞEHİR MAH.,MAVİŞ SOKAĞI,2019,1974.41
29561,YENİŞEHİR MAH.,MİRMİRAN SOKAĞI,2019,3009.16
29562,YENİŞEHİR MAH.,MUHTAR SAADETTİN SOKAĞI,2019,3009.16
29563,YENİŞEHİR MAH.,OYA SOKAĞI,2019,3949.95
29564,YENİŞEHİR MAH.,SAFA MEYDANI SOKAĞI,2019,3949.95
29565,YENİŞEHİR MAH.,SAKSAĞAN SOKAĞI,2019,1974.41
29566,YENİŞEHİR MAH.,SANDALCI SOKAĞI,2019,1974.41
29567,YENİŞEHİR MAH.,SU YOLU SOKAĞI,2019,1974.41
29568,YENİŞEHİR MAH.,TABUR AĞASI SOKAĞI,2019,2370.41
29569,YENİŞEHİR MAH.,TEŞRİFATÇI SOKAĞI,2019,3009.16
29570,YENİŞEHİR MAH.,TIRMIK SOKAĞI,2019,3386.15
29571,YENİŞEHİR MAH.,VARYEMEZ SOKAĞI,2019,1974.41
29572,YENİŞEHİR MAH.,YAMAN ALİ SOKAĞI,2019,3009.16
29573,YENİŞEHİR MAH.,YENİ BOSTANLI SOKAĞI,2019,3009.16
29574,YENİŞEHİR MAH.,YOKUŞBAŞI SOKAĞI,2019,3009.16
29575,YENİŞEHİR MAH.,AKSİ SOKAĞI,2018,2690.0
29576,YENİŞEHİR MAH.,ALÇAKDAM SOKAĞI,2018,3195.0
29577,YENİŞEHİR MAH.,ALİ AĞA SOKAĞI,2018,3531.0
29578,YENİŞEHİR MAH.,AVŞAR SOKAĞI,2018,2690.0
29579,YENİŞEHİR MAH.,AYLIKÇI SOKAĞI,2018,2690.0
29580,YENİŞEHİR MAH.,BABADAĞ SOKAĞI,2018,2119.0
29581,YENİŞEHİR MAH.,BARDAKÇI SOKAĞI,2018,2690.0
29582,YENİŞEHİR MAH.,BEKÇİ MAHMUT SOKAĞI,2018,2690.0
29583,YENİŞEHİR MAH.,CAN ERİĞİ SOKAĞI,2018,3531.0
29584,YENİŞEHİR MAH.,ÇAKMAK SOKAĞI,2018,2690.0
29585,YENİŞEHİR MAH.,ÇAVDAR SOKAĞI,2018,2119.0
29586,YENİŞEHİR MAH.,DEV SÜLEYMAN SOKAĞI,2018,3027.0
29587,YENİŞEHİR MAH.,DİREKÇİBAŞI SOKAĞI,2018,3531.0
29588,YENİŞEHİR MAH.,DÜZENLİK SOKAĞI,2018,2119.0
29589,YENİŞEHİR MAH.,EKŞİNAR SOKAĞI,2018,1765.0
29590,YENİŞEHİR MAH.,FERAH SOKAĞI,2018,3531.0
29591,YENİŞEHİR MAH.,FİTİL SOKAĞI,2018,3531.0
29592,YENİŞEHİR MAH.,GÜLLECİ SOKAĞI,2018,2690.0
29593,YENİŞEHİR MAH.,HACI İLBEY SOKAĞI,2018,3531.0
29594,YENİŞEHİR MAH.,HAKEM SOKAĞI,2018,3027.0
29595,YENİŞEHİR MAH.,HORTUMCU SOKAĞI,2018,2690.0
29596,YENİŞEHİR MAH.,IRMAK CADDESİ,2018,5297.0
29597,YENİŞEHİR MAH.,İSTİFÇİ SOKAĞI,2018,2690.0
29598,YENİŞEHİR MAH.,KABADAYI SOKAĞI,2018,1765.0
29599,YENİŞEHİR MAH.,KAÇAR SOKAĞI,2018,1765.0
29600,YENİŞEHİR MAH.,KALKAN BOSTANI SOKAĞI,2018,2119.0
29601,YENİŞEHİR MAH.,KASAP HURŞİT SOKAĞI,2018,2690.0
29602,YENİŞEHİR MAH.,KATMERLİ SOKAĞI,2018,3531.0
29603,YENİŞEHİR MAH.,KERESTECİ ALİ SOKAĞI,2018,3531.0
29604,YENİŞEHİR MAH.,KOÇYİĞİT SOKAĞI,2018,2690.0
29605,YENİŞEHİR MAH.,KOPUZLU SOKAĞI,2018,1765.0
29606,YENİŞEHİR MAH.,KÖMÜRCÜ LÜTFÜ SOKAĞI,2018,2119.0
29607,YENİŞEHİR MAH.,KURTULUŞ FIRINI SOKAĞI,2018,2690.0
29608,YENİŞEHİR MAH.,KUYUCU KERİM SOKAĞI,2018,2690.0
29609,YENİŞEHİR MAH.,MANDIRA SOKAĞI,2018,2690.0
29610,YENİŞEHİR MAH.,MAVİŞ SOKAĞI,2018,1765.0
29611,YENİŞEHİR MAH.,MİRMİRAN SOKAĞI,2018,2690.0
29612,YENİŞEHİR MAH.,MUHTAR SAADETTİN SOKAĞI,2018,2690.0
29613,YENİŞEHİR MAH.,OYA SOKAĞI,2018,3531.0
29614,YENİŞEHİR MAH.,SAFA MEYDANI SOKAĞI,2018,3531.0
29615,YENİŞEHİR MAH.,SAKSAĞAN SOKAĞI,2018,1765.0
29616,YENİŞEHİR MAH.,SANDALCI SOKAĞI,2018,1765.0
29617,YENİŞEHİR MAH.,SU YOLU SOKAĞI,2018,1765.0
29618,YENİŞEHİR MAH.,TABUR AĞASI SOKAĞI,2018,2119.0
29619,YENİŞEHİR MAH.,TEŞRİFATÇI SOKAĞI,2018,2690.0
29620,YENİŞEHİR MAH.,TIRMIK SOKAĞI,2018,3027.0
29621,YENİŞEHİR MAH.,VARYEMEZ SOKAĞI,2018,1765.0
29622,YENİŞEHİR MAH.,YAMAN ALİ SOKAĞI,2018,2690.0
29623,YENİŞEHİR MAH.,YENİ BOSTANLI SOKAĞI,2018,2690.0
29624,YENİŞEHİR MAH.,YOKUŞBAŞI SOKAĞI,2018,2690.0
29625,YENİŞEHİR MAH.,AKSİ SOKAĞI,2017,1793.95
29626,YENİŞEHİR MAH.,ALÇAKDAM SOKAĞI,2017,2130.31
29627,YENİŞEHİR MAH.,ALİ AĞA SOKAĞI,2017,2354.55
29628,YENİŞEHİR MAH.,AVŞAR SOKAĞI,2017,1793.95
29629,YENİŞEHİR MAH.,AYLIKÇI SOKAĞI,2017,1793.95
29630,YENİŞEHİR MAH.,BABADAĞ SOKAĞI,2017,1412.73
29631,YENİŞEHİR MAH.,BARDAKÇI SOKAĞI,2017,1793.95
29632,YENİŞEHİR MAH.,BEKÇİ MAHMUT SOKAĞI,2017,1793.95
29633,YENİŞEHİR MAH.,CAN ERİĞİ SOKAĞI,2017,2354.55
29634,YENİŞEHİR MAH.,ÇAKMAK SOKAĞI,2017,1793.95
29635,YENİŞEHİR MAH.,ÇAVDAR SOKAĞI,2017,1412.73
29636,YENİŞEHİR MAH.,DEV SÜLEYMAN SOKAĞI,2017,2018.19
29637,YENİŞEHİR MAH.,DİREKÇİBAŞI SOKAĞI,2017,2354.55
29638,YENİŞEHİR MAH.,DÜZENLİK SOKAĞI,2017,1412.73
29639,YENİŞEHİR MAH.,EKŞİNAR SOKAĞI,2017,1177.27
29640,YENİŞEHİR MAH.,FERAH SOKAĞI,2017,2354.55
29641,YENİŞEHİR MAH.,FİTİL SOKAĞI,2017,2354.55
29642,YENİŞEHİR MAH.,GÜLLECİ SOKAĞI,2017,1793.95
29643,YENİŞEHİR MAH.,HACI İLBEY SOKAĞI,2017,2354.55
29644,YENİŞEHİR MAH.,HAKEM SOKAĞI,2017,2018.19
29645,YENİŞEHİR MAH.,HORTUMCU SOKAĞI,2017,1793.95
29646,YENİŞEHİR MAH.,IRMAK CADDESİ,2017,3531.83
29647,YENİŞEHİR MAH.,İSTİFÇİ SOKAĞI,2017,1793.95
29648,YENİŞEHİR MAH.,KABADAYI SOKAĞI,2017,1177.27
29649,YENİŞEHİR MAH.,KAÇAR SOKAĞI,2017,1177.27
29650,YENİŞEHİR MAH.,KALKAN BOSTANI SOKAĞI,2017,1412.73
29651,YENİŞEHİR MAH.,KASAP HURŞİT SOKAĞI,2017,1793.95
29652,YENİŞEHİR MAH.,KATMERLİ SOKAĞI,2017,2354.55
29653,YENİŞEHİR MAH.,KERESTECİ ALİ SOKAĞI,2017,2354.55
29654,YENİŞEHİR MAH.,KOÇYİĞİT SOKAĞI,2017,1793.95
29655,YENİŞEHİR MAH.,KOPUZLU SOKAĞI,2017,1177.27
29656,YENİŞEHİR MAH.,KÖMÜRCÜ LÜTFÜ SOKAĞI,2017,1412.73
29657,YENİŞEHİR MAH.,KURTULUŞ FIRINI SOKAĞI,2017,1793.95
29658,YENİŞEHİR MAH.,KUYUCU KERİM SOKAĞI,2017,1793.95
29659,YENİŞEHİR MAH.,MANDIRA SOKAĞI,2017,1793.95
29660,YENİŞEHİR MAH.,MAVİŞ SOKAĞI,2017,1177.27
29661,YENİŞEHİR MAH.,MİRMİRAN SOKAĞI,2017,1793.95
29662,YENİŞEHİR MAH.,MUHTAR SAADETTİN SOKAĞI,2017,1793.95
29663,YENİŞEHİR MAH.,OYA SOKAĞI,2017,2354.55
29664,YENİŞEHİR MAH.,SAFA MEYDANI SOKAĞI,2017,2354.55
29665,YENİŞEHİR MAH.,SAKSAĞAN SOKAĞI,2017,1177.27
29666,YENİŞEHİR MAH.,SANDALCI SOKAĞI,2017,1177.27
29667,YENİŞEHİR MAH.,SU YOLU SOKAĞI,2017,1177.27
29668,YENİŞEHİR MAH.,TABUR AĞASI SOKAĞI,2017,1412.73
29669,YENİŞEHİR MAH.,TEŞRİFATÇI SOKAĞI,2017,1793.95
29670,YENİŞEHİR MAH.,TIRMIK SOKAĞI,2017,2018.19
29671,YENİŞEHİR MAH.,VARYEMEZ SOKAĞI,2017,1177.27
29672,YENİŞEHİR MAH.,YAMAN ALİ SOKAĞI,2017,1793.95
29673,YENİŞEHİR MAH.,YENİ BOSTANLI SOKAĞI,2017,1793.95
29674,YENİŞEHİR MAH.,YOKUŞBAŞI SOKAĞI,2017,1793.95
29675,YENİŞEHİR MAH.,AKSİ SOKAĞI,2016,1727.77
29676,YENİŞEHİR MAH.,ALÇAKDAM SOKAĞI,2016,2051.73
29677,YENİŞEHİR MAH.,ALİ AĞA SOKAĞI,2016,2267.7
29678,YENİŞEHİR MAH.,AVŞAR SOKAĞI,2016,1727.77
29679,YENİŞEHİR MAH.,AYLIKÇI SOKAĞI,2016,1727.77
29680,YENİŞEHİR MAH.,BABADAĞ SOKAĞI,2016,1360.62
29681,YENİŞEHİR MAH.,BARDAKÇI SOKAĞI,2016,1727.77
29682,YENİŞEHİR MAH.,BEKÇİ MAHMUT SOKAĞI,2016,1727.77
29683,YENİŞEHİR MAH.,CAN ERİĞİ SOKAĞI,2016,2267.7
29684,YENİŞEHİR MAH.,ÇAKMAK SOKAĞI,2016,1727.77
29685,YENİŞEHİR MAH.,ÇAVDAR SOKAĞI,2016,1360.62
29686,YENİŞEHİR MAH.,DEV SÜLEYMAN SOKAĞI,2016,1943.74
29687,YENİŞEHİR MAH.,DİREKÇİBAŞI SOKAĞI,2016,2267.7
29688,YENİŞEHİR MAH.,DÜZENLİK SOKAĞI,2016,1360.62
29689,YENİŞEHİR MAH.,EKŞİNAR SOKAĞI,2016,1133.85
29690,YENİŞEHİR MAH.,FERAH SOKAĞI,2016,2267.7
29691,YENİŞEHİR MAH.,FİTİL SOKAĞI,2016,2267.7
29692,YENİŞEHİR MAH.,GÜLLECİ SOKAĞI,2016,1727.77
29693,YENİŞEHİR MAH.,HACI İLBEY SOKAĞI,2016,2267.7
29694,YENİŞEHİR MAH.,HAKEM SOKAĞI,2016,1943.74
29695,YENİŞEHİR MAH.,HORTUMCU SOKAĞI,2016,1727.77
29696,YENİŞEHİR MAH.,IRMAK CADDESİ,2016,3401.56
29697,YENİŞEHİR MAH.,İSTİFÇİ SOKAĞI,2016,1727.77
29698,YENİŞEHİR MAH.,KABADAYI SOKAĞI,2016,1133.85
29699,YENİŞEHİR MAH.,KAÇAR SOKAĞI,2016,1133.85
29700,YENİŞEHİR MAH.,KALKAN BOSTANI SOKAĞI,2016,1360.62
29701,YENİŞEHİR MAH.,KASAP HURŞİT SOKAĞI,2016,1727.77
29702,YENİŞEHİR MAH.,KATMERLİ SOKAĞI,2016,2267.7
29703,YENİŞEHİR MAH.,KERESTECİ ALİ SOKAĞI,2016,2267.7
29704,YENİŞEHİR MAH.,KOÇYİĞİT SOKAĞI,2016,1727.77
29705,YENİŞEHİR MAH.,KOPUZLU SOKAĞI,2016,1133.85
29706,YENİŞEHİR MAH.,KÖMÜRCÜ LÜTFÜ SOKAĞI,2016,1360.62
29707,YENİŞEHİR MAH.,KURTULUŞ FIRINI SOKAĞI,2016,1727.77
29708,YENİŞEHİR MAH.,KUYUCU KERİM SOKAĞI,2016,1727.77
29709,YENİŞEHİR MAH.,MANDIRA SOKAĞI,2016,1727.77
29710,YENİŞEHİR MAH.,MAVİŞ SOKAĞI,2016,1133.85
29711,YENİŞEHİR MAH.,MİRMİRAN SOKAĞI,2016,1727.77
29712,YENİŞEHİR MAH.,MUHTAR SAADETTİN SOKAĞI,2016,1727.77
29713,YENİŞEHİR MAH.,OYA SOKAĞI,2016,2267.7
